Image_Name,License_Plate
frame_0529_plate.jpg,LKEADM
frame_0530_plate.jpg,LKE4ON
frame_0531_plate.jpg,LKB4D
frame_0532_plate.jpg,LKB4
frame_0533_plate.jpg,M
frame_0534_plate.jpg,FFLO0Z1
frame_0535_plate.jpg,ERIDO
frame_0536_plate.jpg,ENODZD
frame_0537_plate.jpg,ENPZI
frame_0538_plate.jpg,MDL
frame_0539_plate.jpg,TERIDZU
frame_0540_plate.jpg,LE
frame_0541_plate.jpg,LBIHI
frame_0542_plate.jpg,LKKBAH
frame_0543_plate.jpg,LKB4
frame_0544_plate.jpg,EKBAD
frame_0545_plate.jpg,EKBAQ
frame_0546_plate.jpg,LKBAD
frame_0547_plate.jpg,NOTEXTDETECTED
frame_0548_plate.jpg,LKB4PM
frame_0549_plate.jpg,NOTEXTDETECTED
frame_0550_plate.jpg,NOTEXTDETECTED
frame_0551_plate.jpg,NOTEXTDETECTED
frame_0552_plate.jpg,EDZU
frame_0553_plate.jpg,NOTEXTDETECTED
frame_0554_plate.jpg,FFDZ
frame_0555_plate.jpg,EAODZT
frame_0556_plate.jpg,NOTEXTDETECTED
frame_0557_plate.jpg,NOTEXTDETECTED
frame_0558_plate.jpg,NOTEXTDETECTED
frame_0559_plate.jpg,NOTEXTDETECTED
frame_0560_plate.jpg,L64
frame_0561_plate.jpg,NOTEXTDETECTED
frame_0562_plate.jpg,LKE4D
frame_0563_plate.jpg,LKKE4DHV
frame_0564_plate.jpg,EFLOOZL
frame_0565_plate.jpg,NOTEXTDETECTED
frame_0566_plate.jpg,NOTEXTDETECTED
frame_0567_plate.jpg,EAPZT
frame_0568_plate.jpg,EODZT
frame_0569_plate.jpg,LKEA
frame_0570_plate.jpg,LAK64DNV
frame_0571_plate.jpg,NOTEXTDETECTED
frame_0572_plate.jpg,NOTEXTDETECTED
frame_0573_plate.jpg,NOTEXTDETECTED
frame_0574_plate.jpg,AKB4DLM
frame_0575_plate.jpg,NOTEXTDETECTED
frame_0576_plate.jpg,NOTEXTDETECTED
frame_0577_plate.jpg,NOTEXTDETECTED
frame_0578_plate.jpg,NOTEXTDETECTED
frame_0579_plate.jpg,NOTEXTDETECTED
frame_0580_plate.jpg,NOTEXTDETECTED
frame_0581_plate.jpg,AK6ADLM
frame_0582_plate.jpg,NOTEXTDETECTED
frame_0583_plate.jpg,NOTEXTDETECTED
frame_0584_plate.jpg,NOTEXTDETECTED
frame_0585_plate.jpg,NOTEXTDETECTED
frame_0586_plate.jpg,NOTEXTDETECTED
frame_0587_plate.jpg,NOTEXTDETECTED
frame_0588_plate.jpg,NOTEXTDETECTED
frame_0589_plate.jpg,NOTEXTDETECTED
frame_0590_plate.jpg,NOTEXTDETECTED
